dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
A080,0.03672707606312793,0.044433022706040055,1.4245014245014245,5,3.767830724521818,351,351,14,l2,25.751749181824366,31.154891125814277,66448.0,79.12077444244669,0,0.0,351,A
A029,0.03819311970896538,0.048792342323848235,0.8547008547008548,3,3.759122257452084,351,351,14,l2,26.103745979548908,33.34796736884393,84417.0,83.10886644219978,0,0.0,351,A
C015,0.04434249683316285,0.05402905110135854,1.4245014245014245,5,4.5438802744112925,351,351,14,l2,26.401598413605047,32.168989383101184,57111.0,79.24379075898432,0,0.0,351,C
A076,0.03781891909843378,0.04633484766094511,1.4245014245014245,5,3.7564744729589434,351,351,14,l2,26.402777348703147,32.34806005676341,64234.0,78.58139022778987,0,0.0,351,A
A091,0.0385069967824865,0.048460964783686486,1.4245014245014245,5,3.88746741831454,351,351,14,l2,26.49204584054593,33.34017731318916,66714.0,79.40913906181186,0,0.0,351,A
E063,0.10283509858253151,0.16574946053175738,0.8547008547008548,3,9.223961343473338,351,351,14,l2,26.77697056994031,43.15908175145441,27228.0,80.6492698675987,0,0.0,351,E
A051,0.03823822695364821,0.04632741134163851,0.8547008547008548,3,3.8441546504391253,351,351,14,l2,26.808592141485942,32.47987091907627,83418.0,82.596168127135,0,0.0,351,A
A071,0.03911980949896679,0.049290860404232875,1.4245014245014245,5,4.010233274120929,351,351,14,l2,26.876200745379904,33.86394453612176,65163.0,79.0909090909091,0,0.0,351,A
C013,0.04848700666684095,0.060493248178158765,1.4245014245014245,5,4.791513277687532,351,351,14,l2,26.89523148150218,33.554967086309965,50525.0,78.43913495722913,0,0.0,351,C
C097,0.04707482489031182,0.060141629780715994,0.8547008547008548,3,4.840073212460356,351,351,14,l2,26.945307888069934,34.42465766166282,72922.0,83.50452895438983,0,0.0,351,C
C043,0.045892204127760065,0.057300995952685084,0.8547008547008548,3,4.530433403742235,351,351,14,l2,27.118631722937604,33.86031758841673,69641.0,82.47785304846275,0,0.0,351,C
E018,0.10304933435999694,0.13293901606567227,0.8547008547008548,3,10.03088086069003,351,351,14,l2,27.143077235284323,35.015985334243865,32375.0,83.04263068793925,0,0.0,351,E
A030,0.03951038182617635,0.04814560399082569,1.4245014245014245,5,3.9962591491547093,351,351,14,l2,27.17244900332247,33.11114468420907,66278.0,79.39291575328518,0,0.0,351,A
A081,0.04003306249833683,0.05198356555810556,0.8547008547008548,3,4.219153477719235,351,351,14,l2,27.20012785428308,35.31979671954201,85089.0,83.29075265028044,0,0.0,351,A
C030,0.04315224847654816,0.05844478637486824,1.1396011396011396,4,4.392376305971026,351,351,14,l2,27.316725635322342,36.9973813782834,69831.0,81.4365182101249,0,0.0,351,C
C012,0.044592979931398775,0.057663602577362014,0.8547008547008548,3,4.495132049685351,351,351,14,l2,27.421252428584754,35.45867992334092,77085.0,83.3802055164954,0,0.0,351,C
C096,0.051102009544720786,0.0661894013899921,0.8547008547008548,3,5.2461958201416765,351,351,14,l2,27.590717461025744,35.73661953680172,67845.0,83.33230977092674,0,0.0,351,C
A016,0.03984629581075156,0.04720973568761911,1.1396011396011396,4,4.02102392159183,351,351,14,l2,27.651285892876412,32.761135555121115,82688.0,82.61282233167817,0,0.0,351,A
A011,0.03982873301529064,0.0461823786156941,1.4245014245014245,5,4.027250217947189,351,351,14,l2,27.705025546479536,32.124646768296365,66596.0,79.27151529579812,0,0.0,351,A
C035,0.042868319366550875,0.05360475508777917,1.4245014245014245,5,4.35966332717088,351,351,14,l2,28.02269061361149,35.04101605661134,61649.0,78.96732377768384,0,0.0,351,C
D013,0.04436174166623437,0.05550374587895888,1.4245014245014245,5,4.48701270491653,351,351,14,l2,28.15466593737996,35.22606112385229,41396.0,72.30742358078602,0,0.0,351,D
C053,0.049331344296580475,0.06199638493681977,1.4245014245014245,5,5.066549071478369,351,351,14,l2,28.416259766234816,35.71168400238132,54687.0,79.09946916990901,0,0.0,351,C
C059,0.054382767676802016,0.06978880194674277,1.1396011396011396,4,5.658923762263206,351,351,14,l2,28.463103944073914,36.52638526504906,59441.0,81.88819088554582,0,0.0,351,C
A095,0.04150474213798161,0.05684791036598449,1.1396011396011396,4,4.112088191147677,351,351,14,l2,28.709102105237655,39.32207210782623,85784.0,83.19658617010958,0,0.0,351,A
C079,0.04283621405348959,0.05404129600695153,1.1396011396011396,4,4.2974430974182285,351,351,14,l2,28.726746203443746,36.241078470621936,75580.0,81.81158871220896,0,0.0,351,C
C098,0.04735316121361766,0.05988573379406515,0.8547008547008548,3,4.821642040102811,351,351,14,l2,28.75038413980868,36.35951237355963,77033.0,83.50460704607046,0,0.0,351,C
C080,0.050143587244763026,0.05897338207631636,0.8547008547008548,3,5.057682170651081,351,351,14,l2,28.904849432536036,33.994710452658595,72526.0,83.333524835978,0,0.0,351,C
E040,0.11240770849835997,0.14836924601264984,1.1396011396011396,4,10.938989426369924,351,351,14,l2,29.161954233221252,38.49146308237007,25580.0,79.74809826661678,0,0.0,351,E
D079,0.06027396602868396,0.07713240256115447,0.5698005698005698,2,6.019128479964078,351,351,14,l2,29.69995383045879,38.00693642440021,99812.0,88.97962094603027,0,0.0,351,D
E057,0.11480940856605792,0.13999833694177538,1.1396011396011396,4,11.556674008159346,351,351,14,l2,29.741524480586747,36.26674866981427,23845.0,78.64964707434527,0,0.0,351,E
E099,0.11315427442994927,0.1765737830429474,0.5698005698005698,2,10.168057075296623,351,351,14,l2,30.025857453364797,46.85443184853868,44266.0,86.92561464142644,0,0.0,351,E
A072,0.04402249153523537,0.053888329142797946,1.4245014245014245,5,4.545547662904127,351,351,14,l2,30.086425589543975,36.82906506102588,65890.0,79.3559032168708,0,0.0,351,A
C064,0.048339011140430876,0.061424583499630085,1.1396011396011396,4,4.803617042605002,351,351,14,l2,30.369293614431726,38.59038833097273,71777.0,81.96341296304756,0,0.0,351,C
A056,0.04391331146613978,0.053128503289209754,0.8547008547008548,3,4.411792668439351,351,351,14,l2,30.456696457631153,36.84802270435473,87988.0,83.47136446860385,0,0.0,351,A
C050,0.0534743899993952,0.06479256374483969,0.8547008547008548,3,5.5128767589988525,351,351,14,l2,30.55398671666298,37.02092033253229,72565.0,83.48769515744905,0,0.0,351,C
C044,0.04694508416982853,0.05558312808392738,1.1396011396011396,4,4.734739599211054,351,351,14,l2,30.57074580873518,36.195859693445726,71504.0,81.39791678524674,0,0.0,351,C
